Item_Identifier,Item_Weight,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Item_Outlet_Sales,Outlet_Years,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,Item_Type_Combined_0,Item_Type_Combined_1,Item_Type_Combined_2,Outlet_0,Outlet_1,Outlet_2,Outlet_3,Outlet_4,Outlet_5,Outlet_6,Outlet_7,Outlet_8,Outlet_9
NCL41,12.35,0.041729735,Health and Hygiene,36.3216,OUT035,2004,276.9728,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDM39,6.42,0.053426165,Dairy,178.7002,OUT013,1987,4477.505,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ54,14.65,0.083488992,Household,161.3552,OUT049,1999,7148.0288,14,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDT59,13.65,0.013277364666666666,Breads,229.4668,OUT049,1999,4837.7028,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV20,20.2,0.060045008,Fruits and Vegetables,128.3678,OUT018,2009,1398.8458,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCE43,12.5,0.10402738,Household,172.2448,OUT017,2007,1874.8928,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP15,15.2,0.08353607099999999,Meat,255.433,OUT027,1985,9227.988,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO16,5.48,0.015169739,Frozen Foods,82.225,OUT018,2009,2247.075,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCP41,16.6,0.028382853,Health and Hygiene,109.4596,OUT019,1985,647.1576,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
DRD01,12.1,0.061299601,Soft Drinks,56.2614,OUT045,2002,552.614,11,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDM56,16.7,0.07058862099999999,Fruits and Vegetables,107.9912,OUT017,2007,1419.4856,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS22,16.85,0.023201357,Snack Foods,45.9428,OUT045,2002,307.5996,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX20,7.365,0.042626422,Fruits and Vegetables,227.072,OUT049,1999,4074.696,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDE34,9.195,0.108501676,Snack Foods,183.6634,OUT017,2007,2362.9242,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV50,14.3,0.122571209,Dairy,122.373,OUT046,1997,985.384,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCU17,5.32,0.093408695,Health and Hygiene,101.2674,OUT017,2007,2241.0828,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCP53,14.75,0.032731074,Health and Hygiene,235.6906,OUT027,1985,5704.5744,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDW09,13.65,0.043386131,Snack Foods,80.2302,OUT010,1998,79.2302,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDW55,12.6,0.021969896000000003,Fruits and Vegetables,248.6092,OUT046,1997,3237.1196,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCE31,7.670000000000001,0.183948465,Household,33.6216,OUT027,1985,934.7832,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDO49,10.6,0.033052168,Breakfast,49.7008,OUT046,1997,961.4152,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDH34,8.63,0.054443762,Snack Foods,184.6582,OUT019,1985,185.7582,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDJ38,8.6,0.040172077,Canned,188.553,OUT013,1987,3795.06,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDG32,19.85,0.175995526,Fruits and Vegetables,224.0772,OUT046,1997,1556.6404,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRQ35,9.3,0.042530668,Hard Drinks,125.5388,OUT017,2007,2848.2924,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDK25,11.6,0.274592283,Breakfast,167.8474,OUT019,1985,336.8948,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD58,7.76,0.059594017,Snack Foods,99.67,OUT018,2009,1897.53,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDB15,10.895,0.136784873,Dairy,265.2568,OUT035,2004,4218.5088,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRF60,10.8,0.0391718095,Soft Drinks,238.1564,OUT018,2009,5243.8408,4,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDH04,6.114999999999998,0.019912606,Frozen Foods,91.0488,OUT019,1985,271.6464,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDM04,9.195,0.04719387,Frozen Foods,52.8666,OUT049,1999,1384.1982,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO58,19.6,0.039638705,Snack Foods,166.0526,OUT049,1999,3124.5994,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDQ24,15.7,0.074083388,Baking Goods,253.3724,OUT017,2007,6795.1548,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRP35,18.85,0.091051579,Hard Drinks,127.4336,OUT045,2002,894.8352,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DRI47,14.7,0.02090277,Hard Drinks,144.5128,OUT013,1987,3307.6944,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDF35,15.0,0.153861181,Starchy Foods,108.5938,OUT013,1987,1393.5194,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDP31,21.1,0.161504957,Fruits and Vegetables,65.0168,OUT046,1997,639.168,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDQ52,17.0,0.119871307,Frozen Foods,248.3434,OUT018,2009,6208.585,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM12,16.7,0.069903773,Baking Goods,188.6214,OUT035,2004,565.2642,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCS42,8.6,0.069416467,Household,92.5146,OUT046,1997,2006.7212,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO31,6.76,0.02914662,Fruits and Vegetables,79.296,OUT017,2007,1118.544,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU19,8.77,0.046771477,Fruits and Vegetables,173.9422,OUT046,1997,3103.9596,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCE19,8.97,0.092564193,Household,53.4956,OUT027,1985,2129.2284,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDR16,5.845,0.104998144,Frozen Foods,213.2218,OUT035,2004,7266.5412,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDF56,16.7,0.119704498,Fruits and Vegetables,181.9976,OUT045,2002,5432.928000000001,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
DRJ59,11.65,0.03242518,Hard Drinks,38.8164,OUT010,1998,77.2328,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDH16,10.5,0.052300844000000006,Frozen Foods,88.28299999999999,OUT027,1985,2157.192,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI28,14.3,0.026362624,Frozen Foods,78.3302,OUT049,1999,1267.6832,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDC58,10.195,0.0336269068,Snack Foods,45.7428,OUT027,1985,615.1992,28,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDU13,8.355,0.187558629,Canned,148.0418,OUT046,1997,1471.418,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDX58,13.15,0.04376368,Snack Foods,183.095,OUT046,1997,1830.95,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDU16,19.25,0.038864105,Frozen Foods,82.5908,OUT045,2002,922.7988,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDX35,5.035,0.08007260299999999,Breads,228.2036,OUT045,2002,2504.7396,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDL21,15.85,0.007146415,Snack Foods,41.048,OUT046,1997,798.96,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRM37,15.35,0.096317593,Soft Drinks,197.3768,OUT013,1987,3350.3056,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDR35,12.5,0.020729902,Breads,197.2742,OUT049,1999,3782.4098,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW32,18.35,0.15783357,Fruits and Vegetables,87.5882,OUT010,1998,171.7764,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDY34,10.5,0.010928678,Snack Foods,167.0842,OUT027,1985,6465.5838,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDQ44,20.5,0.036110222,Fruits and Vegetables,120.1756,OUT013,1987,2059.9852,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRD24,13.85,0.030842963,Soft Drinks,143.1154,OUT049,1999,2552.6772,14,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
DRE12,4.59,0.058932965000000004,Soft Drinks,111.186,OUT045,2002,1245.046,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
NCX29,10.0,0.089078338,Health and Hygiene,147.1102,OUT013,1987,2916.204,26,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDS07,12.35,0.100164204,Fruits and Vegetables,113.6518,OUT018,2009,1593.9252,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDI27,8.71,0.045763623,Dairy,43.8744,OUT027,1985,1222.4088,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDL02,20.0,0.10399676,Canned,107.4622,OUT013,1987,1587.933,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN58,13.8,0.057104066,Snack Foods,232.6984,OUT018,2009,1390.1904,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRK12,9.5,0.041971264,Soft Drinks,33.39,OUT045,2002,732.38,11,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDC60,5.425,0.114472403,Baking Goods,88.3514,OUT046,1997,2833.6448,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV45,16.75,0.045117476,Snack Foods,187.9556,OUT049,1999,2440.8228,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDB23,19.2,0.0053603315,Starchy Foods,223.8062,OUT045,2002,5642.655,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCA29,10.5,0.02727641,Household,171.3106,OUT046,1997,3593.3226,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDO20,12.85,0.152747503,Fruits and Vegetables,252.0382,OUT018,2009,4037.4112,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCH55,16.35,0.060706749,Household,127.502,OUT019,1985,379.506,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDO32,6.36,0.120788077,Fruits and Vegetables,45.706,OUT045,2002,838.908,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDS59,14.8,0.076851759,Breads,111.857,OUT019,1985,109.857,28,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDR59,14.5,0.063810405,Breads,263.2594,OUT013,1987,2878.2534,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDS55,7.02,0.081328781,Fruits and Vegetables,150.0734,OUT045,2002,4454.202,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDT21,7.42,0.020387989,Snack Foods,247.1092,OUT035,2004,4233.1564,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR38,17.25,0.113518466,Household,253.5724,OUT046,1997,5033.448,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDJ22,18.75,0.052917345,Snack Foods,190.6504,OUT045,2002,1342.2528,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDB57,20.25,0.018911474,Fruits and Vegetables,220.5772,OUT017,2007,2446.1492,6,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDR52,12.65,0.075981306,Frozen Foods,192.3846,OUT013,1987,1910.846,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCO41,12.5,0.018848862,Health and Hygiene,96.7384,OUT046,1997,2167.8448,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDG47,12.8,0.116527666,Starchy Foods,261.4252,OUT010,1998,262.3252,15,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDB44,6.655,0.013554696799999998,Fruits and Vegetables,212.4586,OUT017,2007,2743.7618,6,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDY14,10.3,0.070040195,Dairy,263.0226,OUT046,1997,4229.1616,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCN55,14.6,0.059827007,Others,239.2538,OUT017,2007,3605.307,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDV48,9.195,0.051827123,Baking Goods,77.4644,OUT018,2009,1414.1592,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDA21,13.65,0.03595391,Snack Foods,185.2924,OUT035,2004,3146.5708,9,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDZ27,7.935,0.017182935,Dairy,51.235,OUT049,1999,848.895,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDW58,20.75,0.007546808,Snack Foods,104.1622,OUT013,1987,1693.7952,26,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDH45,15.1,0.105831117,Fruits and Vegetables,41.6796,OUT049,1999,784.3124,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH38,6.425,0.018275994,Canned,115.2808,OUT019,1985,117.1808,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL43,10.1,0.027064381,Meat,76.367,OUT046,1997,765.67,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDD38,16.75,0.008585736111111112,Canned,100.3674,OUT027,1985,1833.6132,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDV02,16.75,0.06063976,Dairy,173.0106,OUT049,1999,3593.3226,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCF31,9.13,0.051847425,Household,152.8024,OUT046,1997,1214.4192,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCN05,8.235,0.014518575,Health and Hygiene,182.195,OUT018,2009,2380.235,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDZ16,16.85,0.159722816,Frozen Foods,194.1478,OUT013,1987,5812.434,26,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCT18,14.6,0.05911748,Household,181.5976,OUT027,1985,4165.2448,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
NCP50,17.35,0.020555958,Others,79.4618,OUT035,2004,1772.3596,9,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDW13,8.5,0.17138350600000002,Canned,50.5324,OUT019,1985,207.7296,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCS53,14.5,0.090286009,Health and Hygiene,159.9604,OUT017,2007,2218.4456,6,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
DRG03,14.5,0.061986574,Dairy,153.0998,OUT046,1997,4921.5936,16,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
DRE60,9.395,0.160235723,Soft Drinks,227.872,OUT017,2007,1584.604,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDK21,7.905,0.010032624,Snack Foods,248.3408,OUT045,2002,751.0224,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDF52,9.3,0.116928924,Frozen Foods,183.3292,OUT019,1985,364.8584,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCN43,12.15,0.011835436,Others,121.373,OUT019,1985,246.346,28,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDW13,8.5,0.097884718,Canned,52.5324,OUT046,1997,1194.4452,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDW14,8.3,0.038204311,Dairy,87.7198,OUT035,2004,1831.6158,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG24,7.975,0.014631149,Baking Goods,84.525,OUT046,1997,416.125,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDR19,13.5,0.160044589,Fruits and Vegetables,145.4102,OUT045,2002,3499.4448,11,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCG06,16.35,0.02930277,Household,256.1646,OUT027,1985,5926.2858,28,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDK10,5.785,0.040351229,Snack Foods,181.366,OUT035,2004,1977.426,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRK12,9.5,0.042123243,Soft Drinks,32.09,OUT017,2007,432.77,6,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
FDY55,16.75,0.08148512599999999,Fruits and Vegetables,258.0988,OUT045,2002,8994.958,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDV04,7.825,0.149288779,Frozen Foods,158.4288,OUT027,1985,2985.4472,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDE23,17.6,0.04266785320000001,Starchy Foods,46.006,OUT046,1997,326.242,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDI08,18.2,0.06656712099999999,Fruits and Vegetables,250.2092,OUT018,2009,2988.1104,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRA12,11.6,0.068535039,Soft Drinks,143.0154,OUT010,1998,283.6308,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDF22,6.865,0.057062186,Snack Foods,212.0218,OUT018,2009,2350.9398,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDQ57,7.275,0.027991093,Snack Foods,145.976,OUT049,1999,3515.4240000000004,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDP07,18.2,0.089901774,Fruits and Vegetables,197.511,OUT046,1997,392.822,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRE37,13.5,0.0896310842,Soft Drinks,189.1872,OUT035,2004,1890.872,9,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
DRF25,9.0,0.038892859,Soft Drinks,36.119,OUT013,1987,1098.57,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
DRF03,19.1,0.045270426,Dairy,38.8138,OUT013,1987,731.0484,26,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDN51,17.85,0.020942867,Meat,260.2936,OUT035,2004,4175.8976,9,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDD21,10.3,0.030693756000000006,Fruits and Vegetables,114.2176,OUT018,2009,2175.8344,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCY42,6.38,0.015162573,Household,145.14700000000005,OUT046,1997,3006.087,16,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDH28,15.85,0.106785007875,Frozen Foods,37.0506,OUT027,1985,986.7156,28,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCZ29,15.0,0.119461188,Health and Hygiene,126.3362,OUT010,1998,503.3448,15,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDN60,15.1,0.095158081,Baking Goods,159.2604,OUT046,1997,2852.2872,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCW06,16.2,0.050545502,Household,191.6162,OUT018,2009,1731.7458,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
NCS30,5.945,0.093405156,Household,129.3652,OUT018,2009,4391.6168,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDW26,11.8,0.179191782,Dairy,224.2772,OUT010,1998,667.1316,15,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDQ01,19.7,0.160951491,Canned,256.1014,OUT049,1999,3060.0168,14,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDH27,7.075000000000001,0.102157958,Dairy,145.0128,OUT019,1985,143.8128,28,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCX41,19.0,0.017791458,Health and Hygiene,211.9244,OUT018,2009,2117.244,4,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDH58,12.3,0.036997104,Snack Foods,115.9834,OUT049,1999,2073.3012,14,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRB25,12.3,0.116261335,Soft Drinks,107.0938,OUT010,1998,214.3876,15,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDG45,8.1,0.12829573,Fruits and Vegetables,210.4902,OUT045,2002,5309.755,11,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDP11,15.85,0.069100548,Breads,216.6166,OUT046,1997,4136.6154,16,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV19,14.85,0.035257037000000005,Fruits and Vegetables,161.2578,OUT046,1997,4171.9028,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDT32,19.0,0.065633934,Fruits and Vegetables,186.5214,OUT046,1997,2261.0568,16,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
